absolve	466	0.029412
absolve	447	0.029412
absorb	178	0.320961
absorb	975	0.172489
absorb	647	0.045852
absorb	1111	0.045852
absorb	339	0.032751
absorb	92	0.032751
absorb	1164	0.028384
absorb	518	0.021834
absorb	787	0.017467
absorb	952	0.017467
absorb	467	0.017467
absorb	1074	0.013100
absorb	583	0.013100
absorb	205	0.013100
absorb	1176	0.008734
absorb	831	0.008734
absorb	78	0.008734
absorb	893	0.008734
absorb	920	0.006550
absorb	58	0.006550
absorb	960	0.006550
absorb	68	0.006550
absorb	337	0.006550
absorb	1022	0.006550
absorb	2	0.004367
absorb	515	0.004367
absorb	983	0.004367
absorb	797	0.004367
absorb	548	0.004367
absorb	1062	0.004367
absorb	303	0.004367
absorb	819	0.004367
absorb	200	0.004367
absorb	90	0.004367
absorb	124	0.004367
absorb	254	0.004367
absorb	644	0.002183
absorb	264	0.002183
absorb	813	0.002183
absorb	1040	0.002183
absorb	252	0.002183
absorb	431	0.002183
absorb	798	0.002183
absorb	416	0.002183
absorb	167	0.002183
absorb	860	0.002183
absorb	967	0.002183
absorb	520	0.002183
absorb	693	0.002183
absorb	439	0.002183
absorb	827	0.002183
absorb	956	0.002183
absorb	189	0.002183
absorb	843	0.002183
absorb	49	0.002183
absorb	715	0.002183
absorb	716	0.002183
absorb	591	0.002183
absorb	350	0.002183
absorb	735	0.002183
absorb	1120	0.002183
absorb	866	0.002183
absorb	228	0.002183
absorb	934	0.002183
absorb	845	0.002183
absorb	620	0.002183
absorb	637	0.002183
absorb	319	0.002183
absorb	382	0.002183
absorb	118	0.002183
absorb	55	0.002183
absorb	378	0.002183
absorb	251	0.002183
abstain	574	1.000000
abstract	900	0.125000
abstract	778	0.125000
abstract	366	0.125000
abstract	143	0.125000
abstract	850	0.125000
abstract	819	0.125000
abstract	948	0.125000
abstract	1112	0.125000
abuse	1087	0.316547
abuse	704	0.151079
abuse	1022	0.079137
abuse	797	0.057554
abuse	716	0.043165
abuse	948	0.035971
abuse	483	0.028777
abuse	641	0.021583
abuse	918	0.021583
abuse	830	0.021583
abuse	974	0.014388
abuse	1026	0.007194
abuse	4	0.007194
abuse	1161	0.007194
abuse	522	0.007194
abuse	269	0.007194
abuse	148	0.007194
abuse	664	0.007194
abuse	900	0.007194
abuse	1058	0.007194
abuse	1061	0.007194
abuse	1190	0.007194
abuse	424	0.007194
abuse	41	0.007194
abuse	1072	0.007194
abuse	434	0.007194
abuse	181	0.007194
abuse	695	0.007194
abuse	570	0.007194
abuse	575	0.007194
abuse	802	0.007194
abuse	397	0.007194
abuse	211	0.007194
abuse	471	0.007194
abuse	860	0.007194
abuse	353	0.007194
abuse	1122	0.007194
abuse	934	0.007194
abuse	999	0.007194
abuse	876	0.007194
abut	1095	0.333333
abut	257	0.166667
abut	613	0.166667
abut	1004	0.166667
abut	285	0.166667
accede	408	0.200000
accede	1113	0.200000
accede	1060	0.200000
accede	1157	0.200000
accede	351	0.200000
accelerate	1176	0.309392
accelerate	734	0.165746
accelerate	380	0.055249
accelerate	478	0.055249
accelerate	686	0.049724
accelerate	822	0.044199
accelerate	991	0.038674
accelerate	1004	0.022099
accelerate	506	0.022099
accelerate	1094	0.016575
accelerate	113	0.016575
accelerate	37	0.011050
accelerate	337	0.011050
accelerate	888	0.011050
accelerate	771	0.005525
accelerate	261	0.005525
accelerate	135	0.005525
accelerate	1037	0.005525
accelerate	288	0.005525
accelerate	418	0.005525
accelerate	295	0.005525
accelerate	688	0.005525
accelerate	564	0.005525
accelerate	952	0.005525
accelerate	317	0.005525
accelerate	450	0.005525
accelerate	451	0.005525
accelerate	438	0.005525
accelerate	844	0.005525
accelerate	1107	0.005525
accelerate	341	0.005525
accelerate	996	0.005525
accelerate	54	0.005525
accelerate	350	0.005525
accelerate	484	0.005525
accelerate	613	0.005525
accelerate	870	0.005525
accelerate	871	0.005525
accelerate	751	0.005525
accelerate	1012	0.005525
accelerate	1015	0.005525
accelerate	1019	0.005525
accelerate	764	0.005525
accelerate	893	0.005525
accelerate	254	0.005525
accent	220	0.500000
accent	900	0.500000
accentuate	991	0.191489
accentuate	337	0.159574
accentuate	420	0.053191
accentuate	836	0.053191
accentuate	532	0.031915
accentuate	964	0.031915
accentuate	381	0.031915
accentuate	967	0.021277
accentuate	251	0.021277
accentuate	112	0.021277
accentuate	119	0.021277
accentuate	891	0.021277
accentuate	511	0.021277
accentuate	776	0.010638
accentuate	393	0.010638
accentuate	782	0.010638
accentuate	1170	0.010638
accentuate	403	0.010638
accentuate	1176	0.010638
accentuate	539	0.010638
accentuate	1189	0.010638
accentuate	1191	0.010638
accentuate	1068	0.010638
accentuate	686	0.010638
accentuate	1199	0.010638
accentuate	946	0.010638
accentuate	819	0.010638
accentuate	954	0.010638
accentuate	830	0.010638
accentuate	703	0.010638
accentuate	706	0.010638
accentuate	454	0.010638
accentuate	720	0.010638
accentuate	984	0.010638
accentuate	985	0.010638
accentuate	604	0.010638
accentuate	221	0.010638
accentuate	102	0.010638
accentuate	1004	0.010638
accentuate	1061	0.010638
accentuate	246	0.010638
accentuate	507	0.010638
accentuate	559	0.010638
accept	819	0.173585
accept	453	0.139623
accept	975	0.099874
accept	649	0.076981
accept	420	0.049308
accept	849	0.048050
accept	489	0.047547
accept	339	0.041509
accept	1087	0.037736
accept	1190	0.028679
accept	670	0.026415
accept	319	0.022893
accept	335	0.022390
accept	952	0.020881
accept	1088	0.018868
accept	536	0.018365
accept	969	0.017107
accept	641	0.011069
accept	876	0.010818
accept	976	0.009057
accept	709	0.008302
accept	955	0.008302
accept	415	0.004277
accept	1074	0.003774
accept	1060	0.003522
accept	1004	0.003270
accept	199	0.002767
accept	454	0.002516
accept	1112	0.002264
accept	259	0.001761
accept	797	0.001509
accept	893	0.001509
accept	549	0.001258
accept	99	0.001258
accept	787	0.001258
accept	309	0.001258
accept	846	0.001258
accept	1051	0.001006
accept	590	0.000755
accept	115	0.000755
accept	1180	0.000755
accept	1182	0.000755
accept	990	0.000755
accept	88	0.000503
accept	530	0.000503
accept	551	0.000503
accept	1077	0.000503
accept	574	0.000503
accept	620	0.000503
accept	634	0.000503
accept	645	0.000503
accept	178	0.000503
accept	212	0.000503
accept	243	0.000503
accept	263	0.000503
accept	812	0.000503
accept	362	0.000503
accept	926	0.000503
accept	948	0.000503
accept	467	0.000503
accept	515	0.000252
accept	1033	0.000252
accept	771	0.000252
accept	23	0.000252
accept	26	0.000252
accept	1056	0.000252
accept	44	0.000252
accept	558	0.000252
accept	47	0.000252
accept	561	0.000252
accept	566	0.000252
accept	1081	0.000252
accept	586	0.000252
accept	606	0.000252
accept	1124	0.000252
accept	613	0.000252
accept	1126	0.000252
accept	1127	0.000252
accept	116	0.000252
accept	643	0.000252
accept	143	0.000252
accept	1176	0.000252
accept	1177	0.000252
accept	155	0.000252
accept	966	0.000252
accept	681	0.000252
accept	1194	0.000252
accept	1200	0.000252
accept	1041	0.000252
accept	736	0.000252
accept	225	0.000252
accept	245	0.000252
accept	247	0.000252
accept	254	0.000252
accept	94	0.000252
accept	279	0.000252
accept	303	0.000252
accept	308	0.000252
accept	821	0.000252
accept	317	0.000252
accept	318	0.000252
accept	834	0.000252
accept	839	0.000252
accept	330	0.000252
accept	863	0.000252
accept	871	0.000252
accept	903	0.000252
accept	397	0.000252
accept	913	0.000252
accept	402	0.000252
accept	921	0.000252
accept	922	0.000252
accept	923	0.000252
accept	417	0.000252
accept	414	0.000252
accept	950	0.000252
accept	500	0.000252
accept	958	0.000252
accept	971	0.000252
accept	487	0.000252
accept	851	0.000252
accept	1012	0.000252
accept	509	0.000252
access	969	0.552632
access	1133	0.151316
access	1060	0.138158
access	397	0.019737
access	1051	0.013158
access	578	0.013158
access	868	0.013158
access	261	0.006579
access	450	0.006579
access	143	0.006579
access	1046	0.006579
access	151	0.006579
access	934	0.006579
access	561	0.006579
access	961	0.006579
access	205	0.006579
access	976	0.006579
access	339	0.006579
access	871	0.006579
access	105	0.006579
access	376	0.006579
access	1148	0.006579
acclaim	801	0.333333
acclaim	947	0.333333
acclaim	643	0.333333
accommodate	518	0.227612
accommodate	209	0.089552
accommodate	969	0.055970
accommodate	335	0.052239
accommodate	96	0.052239
accommodate	1004	0.052239
accommodate	471	0.033582
accommodate	787	0.029851
accommodate	641	0.026119
accommodate	1095	0.026119
accommodate	508	0.018657
accommodate	434	0.014925
accommodate	478	0.014925
accommodate	649	0.011194
accommodate	46	0.011194
accommodate	954	0.011194
accommodate	960	0.011194
accommodate	1091	0.011194
accommodate	716	0.011194
accommodate	1112	0.011194
accommodate	442	0.011194
accommodate	620	0.007463
accommodate	918	0.007463
accommodate	920	0.007463
accommodate	1190	0.007463
accommodate	555	0.007463
accommodate	183	0.007463
accommodate	586	0.007463
accommodate	968	0.007463
accommodate	503	0.007463
accommodate	483	0.007463
accommodate	115	0.007463
accommodate	698	0.003731
accommodate	790	0.003731
accommodate	647	0.003731
accommodate	394	0.003731
accommodate	1038	0.003731
accommodate	984	0.003731
accommodate	814	0.003731
accommodate	156	0.003731
accommodate	1060	0.003731
accommodate	37	0.003731
accommodate	808	0.003731
accommodate	284	0.003731
accommodate	42	0.003731
accommodate	684	0.003731
accommodate	108	0.003731
accommodate	316	0.003731
accommodate	196	0.003731
accommodate	79	0.003731
accommodate	590	0.003731
accommodate	1098	0.003731
accommodate	473	0.003731
accommodate	346	0.003731
accommodate	591	0.003731
accommodate	95	0.003731
accommodate	225	0.003731
accommodate	358	0.003731
accommodate	337	0.003731
accommodate	746	0.003731
accommodate	237	0.003731
accommodate	366	0.003731
accommodate	76	0.003731
accommodate	498	0.003731
accommodate	630	0.003731
accommodate	631	0.003731
accommodate	377	0.003731
accommodate	195	0.003731
accompany	335	0.244444
accompany	734	0.110000
accompany	894	0.047778
accompany	716	0.043333
accompany	797	0.038889
accompany	337	0.038889
accompany	451	0.038889
accompany	809	0.031111
accompany	1176	0.025556
accompany	1058	0.018889
accompany	377	0.018889
accompany	978	0.016667
accompany	60	0.015556
accompany	1004	0.013333
accompany	990	0.012222
accompany	715	0.011111
accompany	442	0.011111
accompany	1180	0.010000
accompany	467	0.008889
accompany	1072	0.007778
accompany	991	0.007778
accompany	628	0.006667
accompany	686	0.006667
accompany	1029	0.005556
accompany	1093	0.005556
accompany	131	0.005556
accompany	908	0.005556
accompany	299	0.004444
accompany	650	0.004444
accompany	888	0.004444
accompany	900	0.004444
accompany	1008	0.004444
accompany	533	0.003333
accompany	53	0.003333
accompany	1104	0.003333
accompany	1108	0.003333
accompany	112	0.003333
accompany	1148	0.003333
accompany	138	0.003333
accompany	675	0.003333
accompany	185	0.003333
accompany	723	0.003333
accompany	301	0.003333
accompany	824	0.003333
accompany	836	0.003333
accompany	850	0.003333
accompany	880	0.003333
accompany	1035	0.002222
accompany	552	0.002222
accompany	555	0.002222
accompany	1069	0.002222
accompany	58	0.002222
accompany	601	0.002222
accompany	113	0.002222
accompany	1156	0.002222
accompany	166	0.002222
accompany	690	0.002222
accompany	710	0.002222
accompany	289	0.002222
accompany	221	0.002222
accompany	230	0.002222
accompany	124	0.002222
accompany	752	0.002222
accompany	760	0.002222
accompany	253	0.002222
accompany	803	0.002222
accompany	814	0.002222
accompany	332	0.002222
accompany	399	0.002222
accompany	925	0.002222
accompany	935	0.002222
accompany	939	0.002222
accompany	981	0.002222
accompany	251	0.002222
accompany	490	0.002222
accompany	500	0.002222
accompany	514	0.001111
accompany	1046	0.001111
accompany	546	0.001111
accompany	48	0.001111
accompany	1097	0.001111
accompany	602	0.001111
accompany	954	0.001111
accompany	115	0.001111
accompany	117	0.001111
accompany	1150	0.001111
accompany	129	0.001111
accompany	1157	0.001111
accompany	1168	0.001111
accompany	146	0.001111
accompany	1173	0.001111
accompany	1175	0.001111
accompany	156	0.001111
accompany	636	0.001111
accompany	1186	0.001111
accompany	711	0.001111
accompany	684	0.001111
accompany	685	0.001111
accompany	1139	0.001111
accompany	183	0.001111
accompany	712	0.001111
accompany	210	0.001111
accompany	228	0.001111
accompany	178	0.001111
accompany	237	0.001111
accompany	763	0.001111
accompany	1067	0.001111
accompany	774	0.001111
accompany	267	0.001111
accompany	798	0.001111
accompany	389	0.001111
accompany	802	0.001111
accompany	827	0.001111
accompany	1077	0.001111
accompany	840	0.001111
accompany	995	0.001111
accompany	350	0.001111
accompany	353	0.001111
accompany	360	0.001111
accompany	876	0.001111
accompany	382	0.001111
accompany	901	0.001111
accompany	429	0.001111
accompany	457	0.001111
accompany	972	0.001111
accompany	465	0.001111
accompany	1022	0.001111
accomplish	557	0.226804
accomplish	976	0.206186
accomplish	950	0.103093
accomplish	337	0.072165
accomplish	991	0.030928
accomplish	1051	0.020619
accomplish	943	0.020619
accomplish	576	0.020619
accomplish	836	0.020619
accomplish	975	0.020619
accomplish	478	0.020619
accomplish	897	0.010309
accomplish	259	0.010309
accomplish	960	0.010309
accomplish	272	0.010309
accomplish	707	0.010309
accomplish	420	0.010309
accomplish	1061	0.010309
accomplish	434	0.010309
accomplish	734	0.010309
accomplish	954	0.010309
accomplish	572	0.010309
accomplish	833	0.010309
accomplish	1099	0.010309
accomplish	1096	0.010309
accomplish	843	0.010309
accomplish	717	0.010309
accomplish	595	0.010309
accomplish	212	0.010309
accomplish	86	0.010309
accomplish	218	0.010309
accomplish	1116	0.010309
accomplish	109	0.010309
accomplish	879	0.010309
accord	1087	0.315789
accord	1103	0.111842
accord	830	0.098684
accord	849	0.085526
accord	1004	0.065789
accord	515	0.052632
accord	1075	0.039474
accord	1024	0.019737
accord	38	0.013158
accord	1191	0.013158
accord	1074	0.013158
accord	596	0.013158
accord	37	0.013158
accord	129	0.006579
accord	270	0.006579
accord	275	0.006579
accord	1055	0.006579
accord	417	0.006579
accord	549	0.006579
accord	941	0.006579
accord	454	0.006579
accord	975	0.006579
accord	210	0.006579
accord	723	0.006579
accord	345	0.006579
accord	740	0.006579
accord	1000	0.006579
accord	237	0.006579
accord	1007	0.006579
accord	755	0.006579
accord	628	0.006579
accord	190	0.006579
accord	1014	0.006579
accord	119	0.006579
accord	1151	0.006579
account	647	0.255814
account	836	0.054264
account	969	0.038760
account	274	0.031008
account	53	0.031008
account	92	0.031008
account	972	0.023256
account	537	0.023256
account	295	0.023256
account	975	0.023256
account	976	0.023256
account	1160	0.015504
account	670	0.015504
account	1061	0.015504
account	682	0.015504
account	1200	0.015504
account	716	0.015504
account	335	0.015504
account	493	0.015504
account	377	0.015504
account	554	0.015504
account	3	0.007752
account	901	0.007752
account	1162	0.007752
account	399	0.007752
account	272	0.007752
account	1171	0.007752
account	1103	0.007752
account	23	0.007752
account	1176	0.007752
account	539	0.007752
account	1052	0.007752
account	944	0.007752
account	297	0.007752
account	941	0.007752
account	305	0.007752
account	52	0.007752
account	952	0.007752
account	180	0.007752
account	957	0.007752
account	190	0.007752
account	821	0.007752
account	545	0.007752
account	74	0.007752
account	338	0.007752
account	596	0.007752
account	854	0.007752
account	733	0.007752
account	95	0.007752
account	848	0.007752
account	356	0.007752
account	618	0.007752
account	881	0.007752
account	42	0.007752
account	247	0.007752
account	120	0.007752
account	763	0.007752
account	460	0.007752
accredit	357	0.111111
accredit	877	0.111111
accredit	1153	0.055556
accredit	1154	0.055556
accredit	771	0.055556
accredit	1060	0.055556
accredit	1126	0.055556
accredit	839	0.055556
accredit	375	0.055556
accredit	399	0.055556
accredit	222	0.055556
accredit	1111	0.055556
accredit	33	0.055556
accredit	1045	0.055556
accredit	830	0.055556
accredit	831	0.055556
accrete	184	0.333333
accrete	434	0.333333
accrete	1061	0.333333
accrue	952	0.260870
accrue	647	0.217391
accrue	495	0.086957
accrue	1087	0.086957
accrue	897	0.043478
accrue	171	0.043478
accrue	1129	0.043478
accrue	199	0.043478
accrue	504	0.043478
accrue	1011	0.043478
accrue	659	0.043478
accrue	1051	0.043478
accumulate	1051	0.183333
accumulate	1060	0.155556
accumulate	952	0.116667
accumulate	178	0.072222
accumulate	1087	0.050000
accumulate	955	0.033333
accumulate	92	0.033333
accumulate	339	0.027778
accumulate	849	0.022222
accumulate	110	0.022222
accumulate	517	0.016667
accumulate	471	0.016667
accumulate	1115	0.016667
accumulate	763	0.016667
accumulate	399	0.011111
accumulate	458	0.011111
accumulate	893	0.011111
accumulate	1158	0.005556
accumulate	264	0.005556
accumulate	398	0.005556
accumulate	530	0.005556
accumulate	1043	0.005556
accumulate	1049	0.005556
accumulate	1056	0.005556
accumulate	34	0.005556
accumulate	440	0.005556
accumulate	1069	0.005556
accumulate	392	0.005556
accumulate	308	0.005556
accumulate	564	0.005556
accumulate	586	0.005556
accumulate	833	0.005556
accumulate	837	0.005556
accumulate	337	0.005556
accumulate	76	0.005556
accumulate	335	0.005556
accumulate	209	0.005556
accumulate	217	0.005556
accumulate	478	0.005556
accumulate	483	0.005556
accumulate	743	0.005556
accumulate	615	0.005556
accumulate	876	0.005556
accumulate	749	0.005556
accumulate	624	0.005556
accumulate	1139	0.005556
accumulate	1140	0.005556
accumulate	757	0.005556
accumulate	374	0.005556
accumulate	764	0.005556
accuse	1086	0.335345
accuse	957	0.199138
accuse	335	0.172414
accuse	291	0.050862
accuse	97	0.049138
accuse	1157	0.034483
accuse	377	0.024138
accuse	1081	0.021552
accuse	1187	0.019828
accuse	1079	0.006034
accuse	249	0.006034
accuse	1020	0.006034
accuse	695	0.005172
accuse	260	0.002586
accuse	774	0.002586
accuse	467	0.002586
accuse	978	0.002586
accuse	92	0.002586
accuse	1119	0.002586
accuse	1153	0.001724
accuse	138	0.001724
accuse	272	0.001724
accuse	279	0.001724
accuse	987	0.001724
accuse	38	0.001724
accuse	181	0.001724
accuse	724	0.001724
accuse	1115	0.001724
accuse	615	0.001724
accuse	756	0.001724
accuse	769	0.000862
accuse	642	0.000862
accuse	137	0.000862
accuse	139	0.000862
accuse	269	0.000862
accuse	866	0.000862
accuse	278	0.000862
accuse	1177	0.000862
accuse	1181	0.000862
accuse	926	0.000862
accuse	800	0.000862
accuse	368	0.000862
accuse	1058	0.000862
accuse	1159	0.000862
accuse	178	0.000862
accuse	50	0.000862
accuse	307	0.000862
accuse	182	0.000862
accuse	441	0.000862
accuse	314	0.000862
accuse	699	0.000862
accuse	444	0.000862
accuse	859	0.000862
accuse	1093	0.000862
accuse	457	0.000862
accuse	339	0.000862
accuse	354	0.000862
accuse	465	0.000862
accuse	1111	0.000862
accuse	482	0.000862
accuse	228	0.000862
accuse	489	0.000862
accuse	1042	0.000862
accuse	494	0.000862
accuse	445	0.000862
accuse	240	0.000862
accuse	979	0.000862
accuse	117	0.000862
accuse	575	0.000862
accuse	893	0.000862
accuse	126	0.000862
accustom	918	0.320000
accustom	377	0.080000
accustom	474	0.080000
accustom	990	0.080000
accustom	129	0.040000
accustom	98	0.040000
accustom	5	0.040000
accustom	715	0.040000
accustom	1104	0.040000
accustom	280	0.040000
accustom	499	0.040000
accustom	120	0.040000
accustom	26	0.040000
accustom	475	0.040000
accustom	575	0.040000
ace	581	0.142857
ace	360	0.142857
ace	426	0.142857
ace	1132	0.142857
ace	687	0.142857
ace	698	0.142857
ace	223	0.142857
ache	275	0.272727
ache	709	0.227273
ache	417	0.045455
ache	1154	0.045455
ache	900	0.045455
ache	876	0.045455
ache	236	0.045455
ache	1038	0.045455
ache	1103	0.045455
ache	1073	0.045455
ache	694	0.045455
ache	567	0.045455
ache	1022	0.045455
achieve	950	0.281568
achieve	37	0.180927
achieve	1087	0.113080
achieve	976	0.068979
achieve	952	0.051263
achieve	830	0.041839
achieve	1176	0.034301
achieve	259	0.018847
achieve	975	0.018847
achieve	92	0.018470
achieve	843	0.018470
achieve	686	0.017716
achieve	849	0.015831
achieve	337	0.013570
achieve	693	0.013193
achieve	734	0.012439
achieve	1004	0.009423
achieve	795	0.006785
achieve	1139	0.005654
achieve	509	0.005277
achieve	943	0.004523
achieve	647	0.004146
achieve	1103	0.003015
achieve	215	0.002639
achieve	1061	0.001885
achieve	115	0.001508
achieve	432	0.001508
achieve	948	0.001508
achieve	530	0.001131
achieve	1046	0.001131
achieve	58	0.001131
achieve	377	0.001131
achieve	557	0.000754
achieve	62	0.000754
achieve	199	0.000754
achieve	262	0.000754
achieve	326	0.000754
achieve	847	0.000754
achieve	892	0.000754
achieve	386	0.000754
achieve	931	0.000754
achieve	1028	0.000377
achieve	5	0.000377
achieve	1038	0.000377
achieve	23	0.000377
achieve	540	0.000377
achieve	31	0.000377
achieve	546	0.000377
achieve	1060	0.000377
achieve	38	0.000377
achieve	1074	0.000377
achieve	1075	0.000377
achieve	67	0.000377
achieve	581	0.000377
achieve	584	0.000377
achieve	1098	0.000377
achieve	1101	0.000377
achieve	593	0.000377
achieve	85	0.000377
achieve	1111	0.000377
achieve	94	0.000377
achieve	1119	0.000377
achieve	109	0.000377
achieve	110	0.000377
achieve	629	0.000377
achieve	1145	0.000377
achieve	132	0.000377
achieve	1162	0.000377
achieve	151	0.000377
achieve	664	0.000377
